CustomerID,purchase_cnt,item_cnt,recency,user_total,user_average,unique_products,average_interval,total_transactions,cancel_frequency,cancel_rate
14957,1,34,253,58.49,58.49,12,0.0,1,0,0.0
13065,1,74,373,205.85999999999996,205.85999999999996,14,0.0,1,0,0.0
13781,1,30,250,127.84000000000005,127.84000000000005,17,0.0,1,0,0.0
13177,1,91,64,282.45,282.45,17,0.0,1,0,0.0
17046,1,510,157,642.0200000000001,642.0200000000001,22,0.0,1,0,0.0
14142,1,313,373,311.81000000000006,311.81000000000006,22,0.0,1,0,0.0
15243,1,185,74,316.67999999999995,316.67999999999995,22,0.0,1,0,0.0
14578,1,240,3,168.63,168.63,24,0.0,1,0,0.0
16965,1,243,226,192.07,192.07,25,0.0,1,0,0.0
12923,1,67,64,171.56999999999996,171.56999999999996,27,0.0,1,0,0.0
12420,1,345,63,600.39,600.39,29,0.0,1,0,0.0
12374,1,339,25,622.92999999999984,622.92999999999984,32,0.0,1,0,0.0
16275,1,336,196,559.87,559.87,33,0.0,1,0,0.0
12418,1,407,112,668.57999999999993,668.57999999999993,34,0.0,1,0,0.0
17860,1,93,368,226.44999999999996,226.44999999999996,49,0.0,1,0,0.0
13428,1,151,10,201.77999999999997,201.77999999999997,70,0.0,1,0,0.0
15992,1,17,3,41.989999999999995,41.989999999999995,3,0.0,1,0,0.0
13132,1,20,261,77.3,77.3,3,0.0,1,0,0.0
14566,1,800,110,1432.0,1432.0,4,0.0,1,0,0.0
15347,1,130,366,201.59999999999997,201.59999999999997,5,0.0,1,0,0.0
17718,1,83,232,139.35,139.35,6,0.0,1,0,0.0
15395,1,17,325,107.44999999999999,107.44999999999999,7,0.0,1,0,0.0
14238,1,111,326,146.85,146.85,8,0.0,1,0,0.0
17187,1,144,226,203.95000000000002,203.95000000000002,10,0.0,1,0,0.0
16179,1,99,60,215.82999999999998,215.82999999999998,11,0.0,1,0,0.0
13508,1,24,243,110.97,110.97,12,0.0,1,0,0.0
15917,1,42,247,123.10000000000002,123.10000000000002,12,0.0,1,0,0.0
17785,1,67,53,131.94000000000003,131.94000000000003,13,0.0,1,0,0.0
17172,1,480,78,317.76,317.76,15,0.0,1,0,0.0
16812,1,81,360,479.34999999999997,479.34999999999997,15,0.0,1,0,0.0
13382,1,131,280,222.99,222.99,15,0.0,1,0,0.0
12561,1,177,302,238.84999999999997,238.84999999999997,16,0.0,1,0,0.0
17171,1,185,289,224.90999999999997,224.90999999999997,16,0.0,1,0,0.0
15520,1,314,1,343.49999999999994,343.49999999999994,18,0.0,1,0,0.0
16758,1,203,65,369.33999999999992,369.33999999999992,22,0.0,1,0,0.0
14489,1,299,207,463.38,463.38,30,0.0,1,0,0.0
17244,1,616,53,954.9,954.9,31,0.0,1,0,0.0
13732,1,498,28,491.85999999999996,491.85999999999996,33,0.0,1,0,0.0
14966,1,179,14,183.01999999999995,183.01999999999995,35,0.0,1,0,0.0
14923,1,418,50,749.10000000000014,749.10000000000014,44,0.0,1,0,0.0
13235,1,441,212,1031.07,1031.07,53,0.0,1,0,0.0
13979,1,639,73,869.87000000000012,869.87000000000012,54,0.0,1,0,0.0
17832,1,208,49,155.37000000000003,155.37000000000003,61,0.0,1,0,0.0
14954,1,117,12,294.84999999999991,294.84999999999991,75,0.0,1,0,0.0
12378,1,2529,129,4008.619999999999,4008.619999999999,219,0.0,1,0,0.0
13135,1,4300,196,3096.0,3096.0,1,0.0,1,0,0.0
13682,1,10,187,59.5,59.5,3,0.0,1,0,0.0
13144,1,21,332,110.94999999999999,110.94999999999999,3,0.0,1,0,0.0
14542,1,19,185,103.25,103.25,5,0.0,1,0,0.0
15610,1,66,51,112.46,112.46,6,0.0,1,0,0.0
14967,1,140,49,463.79999999999995,463.79999999999995,6,0.0,1,0,0.0
14494,1,92,25,139.56,139.56,7,0.0,1,0,0.0
13938,1,70,35,71.66,71.66,7,0.0,1,0,0.0
17958,1,84,116,508.45999999999992,508.45999999999992,7,0.0,1,0,0.0
17531,1,136,190,296.69999999999993,296.69999999999993,14,0.0,1,0,0.0
16451,1,120,87,266.97,266.97,14,0.0,1,0,0.0
15087,1,470,281,306.94,306.94,15,0.0,1,0,0.0
17678,1,207,263,298.11,298.11,16,0.0,1,0,0.0
15346,1,144,332,252.42000000000004,252.42000000000004,17,0.0,1,0,0.0
16366,1,256,18,327.29999999999995,327.29999999999995,18,0.0,1,0,0.0
16650,1,372,71,518.42,518.42,24,0.0,1,0,0.0
16720,1,180,26,152.94999999999996,152.94999999999996,25,0.0,1,0,0.0
18014,1,65,28,154.27000000000004,154.27000000000004,28,0.0,1,0,0.0
13385,1,281,329,534.57,534.57,35,0.0,1,0,0.0
14968,1,127,30,147.59,147.59,37,0.0,1,0,0.0
17201,1,231,53,289.78000000000003,289.78000000000003,38,0.0,1,0,0.0
16902,1,629,116,1706.8800000000006,1706.8800000000006,43,0.0,1,0,0.0
16274,1,151,373,331.54999999999995,331.54999999999995,63,0.0,1,0,0.0
16800,1,524,11,1162.65,1162.65,148,0.0,1,0,0.0
13130,1,32,94,64.0,64.0,2,0.0,1,0,0.0
14386,1,54,296,142.4,142.4,7,0.0,1,0,0.0
15567,1,223,18,186.01,186.01,7,0.0,1,0,0.0
13937,1,123,169,158.85,158.85,9,0.0,1,0,0.0
16587,1,71,232,225.14999999999995,225.14999999999995,13,0.0,1,0,0.0
12373,1,196,311,324.59999999999997,324.59999999999997,13,0.0,1,0,0.0
18010,1,60,256,174.79999999999998,174.79999999999998,14,0.0,1,0,0.0
17140,1,296,247,454.11999999999995,454.11999999999995,16,0.0,1,0,0.0
15193,1,144,60,499.32,499.32,19,0.0,1,0,0.0
15210,1,228,225,331.17999999999995,331.17999999999995,20,0.0,1,0,0.0
17836,1,87,47,109.83,109.83,22,0.0,1,0,0.0
14317,1,255,64,508.58,508.58,24,0.0,1,0,0.0
17486,1,191,261,396.87,396.87,24,0.0,1,0,0.0
16026,1,243,43,236.09,236.09,30,0.0,1,0,0.0
17957,1,275,66,110.71999999999997,110.71999999999997,30,0.0,1,0,0.0
16529,1,198,190,455.25000000000006,455.25000000000006,30,0.0,1,0,0.0
16447,1,221,135,255.90999999999994,255.90999999999994,34,0.0,1,0,0.0
12713,1,505,0,794.55,794.55,37,0.0,1,0,0.0
15074,1,431,105,735.67000000000007,735.67000000000007,41,0.0,1,0,0.0
14222,1,607,177,683.17,683.17,41,0.0,1,0,0.0
16932,1,82,53,150.22999999999996,150.22999999999996,44,0.0,1,0,0.0
13607,1,288,40,675.51,675.51,93,0.0,1,0,0.0
17382,1,24,65,50.400000000000006,50.400000000000006,1,0.0,1,0,0.0
15945,1,52,365,181.0,181.0,2,0.0,1,0,0.0
15178,1,30,260,40.5,40.5,3,0.0,1,0,0.0
14148,1,16,233,157.2,157.2,3,0.0,1,0,0.0
14816,1,5,197,271.85,271.85,4,0.0,1,0,0.0
15350,1,51,373,115.65,115.65,5,0.0,1,0,0.0
15063,1,56,213,370.79999999999995,370.79999999999995,5,0.0,1,0,0.0
16828,1,58,112,113.50000000000001,113.50000000000001,7,0.0,1,0,0.0
14714,1,229,24,160.19000000000003,160.19000000000003,10,0.0,1,0,0.0
17805,1,478,73,512.31,512.31,10,0.0,1,0,0.0
14929,1,136,32,223.88,223.88,11,0.0,1,0,0.0
12660,1,126,11,227.10000000000002,227.10000000000002,12,0.0,1,0,0.0
14847,1,120,148,309.4,309.4,13,0.0,1,0,0.0
12812,1,164,44,229.63999999999996,229.63999999999996,15,0.0,1,0,0.0
13226,1,80,273,108.21000000000001,108.21000000000001,16,0.0,1,0,0.0
12824,1,232,59,397.12,397.12,25,0.0,1,0,0.0
15543,1,86,288,127.85999999999999,127.85999999999999,26,0.0,1,0,0.0
13594,1,359,52,396.97,396.97,26,0.0,1,0,0.0
12922,1,370,161,405.38,405.38,28,0.0,1,0,0.0
17111,1,282,47,231.60999999999999,231.60999999999999,29,0.0,1,0,0.0
15450,1,376,30,429.84,429.84,30,0.0,1,0,0.0
13934,1,390,263,922.09999999999968,922.09999999999968,31,0.0,1,0,0.0
17623,1,265,32,527.05,527.05,33,0.0,1,0,0.0
16415,1,178,44,200.27000000000004,200.27000000000004,45,0.0,1,0,0.0
18015,1,157,4,120.03000000000002,120.03000000000002,46,0.0,1,0,0.0
16270,1,688,353,1141.24,1141.24,54,0.0,1,0,0.0
12534,1,645,130,981.17999999999984,981.17999999999984,62,0.0,1,0,0.0
14729,1,197,373,313.49000000000012,313.49000000000012,69,0.0,1,0,0.0
16054,1,380,145,783.89999999999975,783.89999999999975,70,0.0,1,0,0.0
15118,1,1440,134,244.8,244.8,1,0.0,1,0,0.0
16171,1,24,59,73.2,73.2,3,0.0,1,0,0.0
12401,1,10,303,69.3,69.3,4,0.0,1,0,0.0
18050,1,40,359,74.4,74.4,5,0.0,1,0,0.0
14219,1,78,4,89.940000000000012,89.940000000000012,7,0.0,1,0,0.0
15158,1,198,45,401.4,401.4,7,0.0,1,0,0.0
16586,1,95,248,463.95,463.95,8,0.0,1,0,0.0
15843,1,27,303,118.95000000000002,118.95000000000002,8,0.0,1,0,0.0
13227,1,99,201,257.7,257.7,9,0.0,1,0,0.0
14237,1,38,373,161.0,161.0,9,0.0,1,0,0.0
18066,1,108,75,318.0,318.0,10,0.0,1,0,0.0
15096,1,120,42,219.39000000000001,219.39000000000001,11,0.0,1,0,0.0
14523,1,251,108,241.09000000000003,241.09000000000003,12,0.0,1,0,0.0
17498,1,394,75,272.22,272.22,17,0.0,1,0,0.0
13803,1,121,255,277.07000000000005,277.07000000000005,17,0.0,1,0,0.0
16563,1,486,53,1077.7399999999998,1077.7399999999998,19,0.0,1,0,0.0
15016,1,76,172,170.04,170.04,20,0.0,1,0,0.0
15264,1,265,64,393.74000000000012,393.74000000000012,23,0.0,1,0,0.0
16625,1,164,274,333.08,333.08,23,0.0,1,0,0.0
16803,1,245,65,332.29999999999995,332.29999999999995,24,0.0,1,0,0.0
13358,1,284,268,389.03,389.03,28,0.0,1,0,0.0
16084,1,216,299,436.17999999999989,436.17999999999989,38,0.0,1,0,0.0
14756,1,416,15,738.96000000000015,738.96000000000015,38,0.0,1,0,0.0
14598,1,189,44,221.97,221.97,49,0.0,1,0,0.0
12752,1,2262,81,4366.7799999999988,4366.7799999999988,53,0.0,1,0,0.0
16406,1,116,18,154.35,154.35,54,0.0,1,0,0.0
12772,1,551,59,752.47,752.47,54,0.0,1,0,0.0
16795,1,239,365,414.87999999999994,414.87999999999994,64,0.0,1,0,0.0
12611,1,846,52,1193.32,1193.32,65,0.0,1,0,0.0
15721,1,388,11,471.39999999999975,471.39999999999975,80,0.0,1,0,0.0
15720,1,281,24,598.72999999999968,598.72999999999968,128,0.0,1,0,0.0
13270,1,200,366,590.0,590.0,1,0.0,1,0,0.0
14351,1,12,164,51.0,51.0,1,0.0,1,0,0.0
14080,1,48,32,45.599999999999994,45.599999999999994,4,0.0,1,0,0.0
14259,1,68,141,120.0,120.0,5,0.0,1,0,0.0
16516,1,58,30,101.69999999999999,101.69999999999999,6,0.0,1,0,0.0
15428,1,102,15,93.78,93.78,6,0.0,1,0,0.0
16988,1,43,5,126.12,126.12,7,0.0,1,0,0.0
15692,1,138,28,191.04,191.04,12,0.0,1,0,0.0
16641,1,256,105,231.10000000000002,231.10000000000002,12,0.0,1,0,0.0
15578,1,52,162,127.10000000000001,127.10000000000001,13,0.0,1,0,0.0
17153,1,104,24,213.78000000000003,213.78000000000003,14,0.0,1,0,0.0
16528,1,171,3,244.40999999999997,244.40999999999997,17,0.0,1,0,0.0
17510,1,214,24,308.47999999999996,308.47999999999996,20,0.0,1,0,0.0
13859,1,129,326,201.16000000000003,201.16000000000003,27,0.0,1,0,0.0
16400,1,172,94,303.93,303.93,28,0.0,1,0,0.0
15300,1,292,64,496.43999999999988,496.43999999999988,28,0.0,1,0,0.0
18119,1,124,367,180.6999999999999,180.6999999999999,29,0.0,1,0,0.0
16454,1,2,64,5.9,5.9,1,0.0,1,0,0.0
13188,1,24,11,99.600000000000009,99.600000000000009,1,0.0,1,0,0.0
12791,1,96,373,177.60000000000002,177.60000000000002,1,0.0,1,0,0.0
17995,1,133,281,76.1,76.1,2,0.0,1,0,0.0
12587,1,50,7,104.0,104.0,3,0.0,1,0,0.0
13072,1,69,266,177.14999999999998,177.14999999999998,7,0.0,1,0,0.0
14632,1,96,262,114.55999999999999,114.55999999999999,8,0.0,1,0,0.0
15405,1,193,189,349.09999999999997,349.09999999999997,8,0.0,1,0,0.0
14908,1,132,74,277.8,277.8,9,0.0,1,0,0.0
15432,1,65,23,171.19000000000003,171.19000000000003,10,0.0,1,0,0.0
13229,1,63,225,160.95,160.95,10,0.0,1,0,0.0
12441,1,120,366,155.55,155.55,10,0.0,1,0,0.0
17862,1,100,323,330.90000000000003,330.90000000000003,11,0.0,1,0,0.0
13390,1,224,74,544.07999999999993,544.07999999999993,13,0.0,1,0,0.0
12750,1,137,128,275.88000000000005,275.88000000000005,15,0.0,1,0,0.0
13706,1,189,302,330.79000000000013,330.79000000000013,20,0.0,1,0,0.0
16135,1,209,262,517.55,517.55,21,0.0,1,0,0.0
13893,1,190,297,821.09999999999991,821.09999999999991,21,0.0,1,0,0.0
12725,1,162,371,371.8,371.8,23,0.0,1,0,0.0
17919,1,756,88,1304.0400000000002,1304.0400000000002,23,0.0,1,0,0.0
14184,1,127,66,452.89,452.89,24,0.0,1,0,0.0
17274,1,77,35,107.82,107.82,24,0.0,1,0,0.0
15789,1,438,358,351.3,351.3,25,0.0,1,0,0.0
18212,1,92,326,216.07,216.07,30,0.0,1,0,0.0
13800,1,331,309,558.31999999999994,558.31999999999994,33,0.0,1,0,0.0
17843,1,88,303,197.73000000000002,197.73000000000002,35,0.0,1,0,0.0
17385,1,197,14,256.11000000000007,256.11000000000007,42,0.0,1,0,0.0
15255,1,489,66,890.85000000000014,890.85000000000014,47,0.0,1,0,0.0
17984,1,98,145,152.67999999999998,152.67999999999998,48,0.0,1,0,0.0
15645,1,255,18,611.58999999999969,611.58999999999969,49,0.0,1,0,0.0
12988,1,126,292,505.81999999999982,505.81999999999982,75,0.0,1,0,0.0
17763,1,12,263,15.0,15.0,1,0.0,1,0,0.0
16468,1,31,74,74.9,74.9,2,0.0,1,0,0.0
15744,1,120,77,34.8,34.8,3,0.0,1,0,0.0
15286,1,55,49,240.55,240.55,3,0.0,1,0,0.0
14423,1,120,218,265.2,265.2,3,0.0,1,0,0.0
16319,1,72,217,404.40000000000003,404.40000000000003,3,0.0,1,0,0.0
13739,1,54,18,216.9,216.9,3,0.0,1,0,0.0
15042,1,30,199,135.93,135.93,5,0.0,1,0,0.0
17640,1,250,86,621.66000000000008,621.66000000000008,5,0.0,1,0,0.0
14039,1,92,33,152.2,152.2,6,0.0,1,0,0.0
17709,1,17,169,137.45,137.45,7,0.0,1,0,0.0
13070,1,110,192,228.8,228.8,9,0.0,1,0,0.0
12902,1,66,264,138.68,138.68,10,0.0,1,0,0.0
12402,1,92,323,195.60000000000002,195.60000000000002,10,0.0,1,0,0.0
15412,1,108,171,190.53000000000003,190.53000000000003,10,0.0,1,0,0.0
17030,1,146,63,146.87,146.87,11,0.0,1,0,0.0
14079,1,301,124,375.09999999999997,375.09999999999997,12,0.0,1,0,0.0
13618,1,246,173,177.34000000000003,177.34000000000003,13,0.0,1,0,0.0
14046,1,443,284,151.59,151.59,13,0.0,1,0,0.0
16527,1,106,81,228.06000000000006,228.06000000000006,14,0.0,1,0,0.0
18251,1,7824,87,4314.72,4314.72,16,0.0,1,0,0.0
13245,1,125,50,430.50000000000006,430.50000000000006,16,0.0,1,0,0.0
18006,1,220,23,444.68000000000006,444.68000000000006,21,0.0,1,0,0.0
17233,1,131,35,190.88,190.88,25,0.0,1,0,0.0
13322,1,117,17,199.48000000000002,199.48000000000002,25,0.0,1,0,0.0
15528,1,123,254,229.32999999999998,229.32999999999998,26,0.0,1,0,0.0
13355,1,314,122,674.69999999999993,674.69999999999993,32,0.0,1,0,0.0
13044,1,429,291,560.47,560.47,33,0.0,1,0,0.0
16887,1,156,35,192.33,192.33,35,0.0,1,0,0.0
16721,1,172,262,292.46999999999997,292.46999999999997,37,0.0,1,0,0.0
16491,1,478,46,731.50000000000011,731.50000000000011,39,0.0,1,0,0.0
15276,1,61,66,128.63,128.63,49,0.0,1,0,0.0
12784,1,278,15,476.81999999999988,476.81999999999988,53,0.0,1,0,0.0
15457,1,132,262,237.07000000000005,237.07000000000005,56,0.0,1,0,0.0
18117,1,604,25,314.4,314.4,67,0.0,1,0,0.0
18022,1,703,35,612.72000000000014,612.72000000000014,141,0.0,1,0,0.0
13967,1,42,145,80.7,80.7,2,0.0,1,0,0.0
15368,1,230,21,446.94000000000005,446.94000000000005,4,0.0,1,0,0.0
18281,1,54,180,80.820000000000007,80.820000000000007,7,0.0,1,0,0.0
12442,1,181,3,144.06,144.06,11,0.0,1,0,0.0
14964,1,143,247,206.20999999999998,206.20999999999998,13,0.0,1,0,0.0
14666,1,155,24,179.95000000000002,179.95000000000002,13,0.0,1,0,0.0
14528,1,278,37,364.22,364.22,18,0.0,1,0,0.0
14886,1,160,252,364.80000000000007,364.80000000000007,18,0.0,1,0,0.0
14139,1,510,46,415.82,415.82,26,0.0,1,0,0.0
15167,1,65,320,158.8,158.8,39,0.0,1,0,0.0
17839,1,257,42,318.15,318.15,50,0.0,1,0,0.0
16022,1,255,260,602.63000000000011,602.63000000000011,68,0.0,1,0,0.0
